report_acct_code,report_acct_name,parent_code,is_summary,is_minus,level,data_acct_code,data_acct_name,value_type
X010101,"存放央行日均",X0101,1,0,3,A1001,"存放央行法准_表内日均","金额"
X010101,"存放央行日均",X0101,1,0,3,A1010,"存放央行超备_表内日均","金额"
X01010201,"存放同业日均",X010102,1,0,4,A1020,"金融市场_存放同业活期资产_日均","金额"
X01010201,"存放同业日均",X010102,1,0,4,A1021,"存放同业定期资产_日均","金额"
X01010201,"存放同业日均",X010102,1,0,4,A1022,"存放同业其他资产_日均","金额"
X01010201,"存放同业日均",X010102,1,0,4,A4003,"司库_存放同业活期资产_日均","金额"
X0101020101,"存放同业活期日均",X01010201,1,0,5,A1020,"金融市场_存放同业活期资产_日均","金额"
X0101020101,"存放同业活期日均",X01010201,1,0,5,A4003,"司库_存放同业活期资产_日均","金额"
X0101020102,"存放同业定期日均",X01010201,1,0,5,A1021,"存放同业定期资产_日均","金额"
X01010202,"拆放同业日均",X010102,1,0,4,A1030,"拆放同业资产_日均","金额"
X01010203,"买入返售资产日均",X010102,1,0,4,A1040,"买入返售资产_日均","金额"
X01010204,"同业存单投资日均",X010102,1,0,4,A1050,"同业存单投资_日均","金额"
X01010205,"同业基金投资日均",X010102,1,0,4,A1060,"同业货基投资_日均","金额"
X01010205,"同业基金投资日均",X010102,1,0,4,A1061,"同业债基投资_日均","金额"
X0101020601,"利率债投资日均",X01010206,1,0,5,A1100,"利率债投资_日均","金额"
X0101020602,"信用债投资日均",X01010206,1,0,5,A1101,"信用债投资_日均","金额"
X0101020603,"政策性金融债投资日均",X01010206,1,0,5,A1102,"政策性金融债投资_日均","金额"
X0101020701,"资产支持证券（ABS）日均",X01010207,1,0,5,A1103,"资产支持证券（ABS）日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A1200,"开鑫贷（消费）_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A1201,"票据直贴_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A1203,"福费廷_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A1204,"开鑫贷分期纯自营贷款表内_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A3161,"车车贷单品贷款资产_表内日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4004,"开鑫贷（经营）_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4005,"导流_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4006,"小小容易贷_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4007,"开鑫贷（分期）_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4008,"开鑫贷（分期）_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4009,"汽车金融_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4010,"财富贷款_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4011,"大鸭花钱_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4012,"常规业务_一般性贷款_日均","金额"
X01010301,"一般性贷款日均",X010103,1,0,4,A4013,"战略业务_一般性贷款_日均","金额"
X01010302,"票据融资日均",X010103,1,0,4,A1201,"票据直贴_日均","金额"
X01010302,"票据融资日均",X010103,1,0,4,A1202,"票据转贴_日均","金额"
X01010302,"票据融资日均",X010103,1,0,4,A1203,"福费廷_日均","金额"
X01010302,"票据融资日均",X010103,1,0,4,A1250,"企企贷贷款资产_表内日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A3100,"开鑫贷（消费）_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A3120,"财富存款和理财_定期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4023,"开鑫贷（经营）_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4024,"导流_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4025,"小小容易贷_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4026,"小小账户_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4027,"财富存款和理财_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4028,"大鸭花钱_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4029,"常规业务_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4030,"战略业务_活期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4031,"常规业务_定期储蓄存款_日均","金额"
X01020101,"个人存款日均",X010201,1,0,4,A4032,"战略业务_定期储蓄存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A3150,"汽车金融_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A3160,"常规业务_单位定期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4033,"常规业务_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4034,"战略业务_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4035,"票据直贴_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4036,"票据转贴_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4037,"贸易融资_单位活期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4038,"战略业务_单位定期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4039,"票据直贴_单位定期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4040,"票据转贴_单位定期存款_日均","金额"
X01020102,"企业存款日均",X010201,1,0,4,A4041,"贸易融资_单位定期存款_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A3000,"开鑫贷（消费）_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A3001,"同业存放定期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4014,"开鑫贷（经营）_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4015,"导流_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4016,"小小容易贷_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4017,"开鑫贷（分期）_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4018,"汽车金融_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4019,"常规业务_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4020,"战略业务_同业存放活期负债_日均","金额"
X01020201,"同业存款日均",X010202,1,0,4,A4021,"金融市场_同业存放活期负债_日均","金额"
X01020202,"同业拆入日均",X010202,1,0,4,A3010,"同业拆入负债_日均","金额"
X01020203,"卖出回购日均",X010202,1,0,4,A3020,"卖出回购日均","金额"
X01020209,"发行同业存单日均",X010202,1,0,4,A3030,"发行同业存单日均","金额"
X010203,"向中央银行借款日均",X0102,1,0,3,A3040,"向中央银行借款日均","金额"
X01020901,"交易性金融负债日均",X010209,1,0,4,A3050,"交易性金融负债日均","金额"
X01020909,"其他付息负债日均",X010209,1,0,4,A3060,"汽车金融_其他付息负债日均","金额"
X01020909,"其他付息负债日均",X010209,1,0,4,A4022,"企业金融_其他付息负债日均","金额"
X0104,"表外项目",X01,1,0,2,A4000,"票据直贴_开出银行承兑汇票","金额"
X0104,"表外项目",X01,1,0,2,A4001,"开立保函","金额"
X0104,"表外项目",X01,1,0,2,A4042,"票据转贴_开出银行承兑汇票","金额"
X0104,"表外项目",X01,1,0,2,A4043,"贸易融资_开出银行承兑汇票","金额"
X0201,"资产时点",X02,1,0,2,B1001,"存放央行法准_时点","金额"
X0201,"资产时点",X02,1,0,2,B1010,"存放央行超备_表内时点","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4044,"开鑫贷（经营）_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4045,"导流_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4046,"小小容易贷_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4047,"开鑫贷（分期）_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4048,"开鑫贷（分期）_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4049,"汽车金融_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4050,"财富贷款_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4051,"大鸭花钱_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4052,"常规业务_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,A4053,"战略业务_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C1001,"存放央行法准利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C1010,"存放央行超备利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C1200,"开鑫贷（消费）_一般性贷款利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C1201,"票据直贴利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C1250,"票据转贴利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9003,"福费廷利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9004,"存放同业活期资产利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9005,"存放同业定期资产利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9006,"存放同业其他资产利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9007,"拆放同业资产利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9008,"买入返售资产利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9009,"同业存单投资利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9010,"同业货基投资利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9011,"同业债基投资利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9012,"利率债投资利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9013,"信用债投资利息收入","金额"
X0301010101,"外部利息收入",X03010101,1,0,5,C9014,"资产支持证券（ABS）利息收入","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C1002,"存放央行法准FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C1011,"存放央行超备FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9019,"存放同业活期资产内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9020,"国债投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9021,"存放同业定期资产内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9022,"存放同业其他资产内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9023,"拆放同业资产内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9024,"买入返售资产内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9025,"同业存单投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9026,"同业货基投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9027,"同业债基投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9028,"利率债投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9029,"信用债投资内部FTP利息支出","金额"
X0301010102,"FTP利息支出",X03010101,1,1,5,C9030,"资产支持证券（ABS）FTP利息支出","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4044,"开鑫贷（经营）_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4045,"导流_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4046,"小小容易贷_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4047,"开鑫贷（分期）_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4048,"开鑫贷（分期）_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4049,"汽车金融_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4050,"财富贷款_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4051,"大鸭花钱_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4052,"常规业务_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,A4053,"战略业务_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C1200,"开鑫贷（消费）_一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C1201,"票据直贴利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C1250,"票据转贴利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C9003,"福费廷利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C9015,"一般性贷款利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C9016,"票据直贴利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C9017,"票据转贴利息收入","金额"
X0301010103,"信贷业务外部利息收入",X03010101,1,0,5,C9018,"福费廷利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4054,"开鑫贷（经营）_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4055,"导流_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4056,"小小容易贷_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4057,"小小账户_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4058,"财富存款和理财_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4059,"大鸭花钱_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4060,"常规业务_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4061,"战略业务_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4062,"常规业务_定期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4063,"战略业务_定期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4064,"常规业务_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4065,"战略业务_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4066,"票据直贴_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4067,"票据转贴_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4068,"贸易融资_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4069,"战略业务_单位定期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4070,"票据直贴_单位定期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4071,"票据转贴_单位定期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,A4072,"贸易融资_单位定期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,C3101,"开鑫贷（消费）_活期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,C3121,"财富存款和理财_定期储蓄存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,C3151,"汽车金融_单位活期存款_FTP利息收入","金额"
X0301010107,"存款业务内部FTP利息收入",X03010101,1,0,5,C3161,"常规业务_单位定期存款_FTP利息收入","金额"
X0301010108,"存款业务外部利息支出",X03010101,1,1,5,C3100,"开心小账户存款_外部利息支出","金额"
X0301010108,"存款业务外部利息支出",X03010101,1,1,5,C3120,"其他小小产品存款_外部利息支出","金额"
X0301010108,"存款业务外部利息支出",X03010101,1,1,5,C3150,"企小乐存款_外部利息支出","金额"
X0301010108,"存款业务外部利息支出",X03010101,1,1,5,C3160,"小企业保证金存款_外部利息支出","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4054,"开鑫贷（经营）_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4055,"导流_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4056,"小小容易贷_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4057,"小小账户_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4058,"财富存款和理财_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4059,"大鸭花钱_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4060,"常规业务_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4061,"战略业务_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4062,"常规业务_定期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4063,"战略业务_定期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4064,"常规业务_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4065,"战略业务_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4066,"票据直贴_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4067,"票据转贴_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4068,"贸易融资_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4069,"战略业务_单位定期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4070,"票据直贴_单位定期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4071,"票据转贴_单位定期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4072,"贸易融资_单位定期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4073,"开鑫贷（经营）_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4074,"导流_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4075,"小小容易贷_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4076,"开鑫贷（分期）_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4077,"开鑫贷（分期）_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4078,"汽车金融_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4079,"常规业务_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4080,"战略业务_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4081,"金融市场_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,A4082,"企业金融_其他付息负债FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3101,"开鑫贷（消费）_活期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3121,"财富存款和理财_定期储蓄存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3151,"汽车金融_单位活期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3161,"常规业务_单位定期存款_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3170,"开鑫贷（消费）_同业存放活期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3171,"同业存放定期负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3172,"同业拆入负债_FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3173,"卖出回购FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3174,"发行同业存单FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3175,"向中央银行借款FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3176,"交易性金融负债FTP利息收入","金额"
X0301010201,"FTP利息收入",X03010102,1,0,5,C3179,"汽车金融_其他付息负债FTP利息收入","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4083,"开鑫贷（经营）_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4084,"导流_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4085,"小小容易贷_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4086,"小小账户_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4087,"财富存款和理财_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4088,"大鸭花钱_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4089,"常规业务_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4090,"战略业务_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4091,"常规业务_定期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4092,"战略业务_定期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4093,"常规业务_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4094,"战略业务_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4095,"票据直贴_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4096,"票据转贴_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4097,"贸易融资_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4098,"战略业务_单位定期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4099,"票据直贴_单位定期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4100,"票据转贴_单位定期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4101,"贸易融资_单位定期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4102,"开鑫贷（经营）_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4103,"导流_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4104,"小小容易贷_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4105,"开鑫贷（分期）_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4106,"开鑫贷（分期）_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4107,"汽车金融_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4108,"常规业务_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4109,"战略业务_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4110,"金融市场_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,A4111,"企业金融_其他付息负债外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3201,"开鑫贷（消费）_活期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3221,"财富存款和理财_定期储蓄存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3251,"汽车金融_单位活期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3261,"常规业务_单位定期存款_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3270,"开鑫贷（消费）_同业存放活期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3271,"同业存放定期负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3272,"同业拆入负债_外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3273,"卖出回购外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3274,"发行同业存单外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3275,"向中央银行借款外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3276,"交易性金融负债外部利息支出","金额"
X0301010202,"外部利息支出",X03010102,1,1,5,C3279,"汽车金融_其他付息负债外部利息支出","金额"
X03010103,"其他营业收入",X030101,1,0,4,C4001,"合作贷款平台费","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4182,"开鑫贷（经营）_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4183,"导流_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4184,"小小容易贷_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4185,"开鑫贷（分期）_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4186,"开鑫贷（分期）_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4187,"汽车金融_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4188,"财富贷款_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4189,"大鸭花钱_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4190,"常规业务_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,A4191,"战略业务_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,C5200,"开鑫贷（消费）_风险成本_基础拨备","金额"
X03010201,"外部手续费净收入",X030102,1,0,4,C5201,"风险成本_超额拨备","金额"
X0301020101,"手续费及佣金收入",X03010201,1,0,5,A4112,"开鑫贷（经营）_导流业务","金额"
X0301020101,"手续费及佣金收入",X03010201,1,0,5,A4113,"导流业务","金额"
